title,Year,bedrooms,district,unit_price,transaction_date
美兰湖岭域,2009年建板楼,l2,baoshan,22100,2019.08.13
美兰湖岭域,2009年建板楼,l2,baoshan,19269,2019.04.23
万科四季花城,2007年建板楼,l2,baoshan,17829,2016.01.26
康桥水都(公寓),2005年建板楼,l3,baoshan,23112,2016.04.24
康桥水都(公寓),2005年建板楼,l3,baoshan,23309,2016.04.17
康桥水都(公寓),2007年建板楼,l3,baoshan,20534,2016.04.11
新月丽苑,2004年建板楼,l3,baoshan,20027,2016.03.23
康桥水都(公寓),2005年建板楼,l3,baoshan,23414,2016.03.21
大唐花园,2009年建板楼,l3,baoshan,24346,2016.03.16
美兰湖中华园,2011年建板楼,l3,baoshan,22576,2016.03.14
上置香岛原墅(别墅),2011年建板楼,l3,baoshan,26156,2016.03.09
怡华苑,1998年建板楼,l3,baoshan,25331,2016.03.05
万科琥珀臻园,2011年建板楼,l3,baoshan,22988,2016.01.22
上置香岛原墅(公寓),2011年建板楼,l3,baoshan,19717,2016.01.16
民主花园,1995年建塔楼,l3,baoshan,23761,2016.01.15
天馨花园(公寓),2005年建板楼,l3,baoshan,21747,2016.01.06
万科琥珀臻园,2011年建板楼,l3,baoshan,20600,2016.01.02
康泰新城,2002年建板楼,l3,baoshan,23783,2015.12.25
城投世纪名城,2004年建板楼,l3,baoshan,24514,2015.12.12
共康六村,2001年建板楼,l3,baoshan,23380,2015.10.12
南华苑,1998年建板楼,l3,baoshan,22304,2015.07.20
城投世纪名城,2004年建板楼,l3,baoshan,21396,2015.07.18
馨华苑,2001年建板楼,l3,baoshan,22216,2013.03.03
美兰湖岭域,2010年建板楼,l4,baoshan,19415,2020.12.19
新月丽苑,2004年建板楼,l4,baoshan,24283,2020.04.14
富锦苑,1999年建板楼,l4,baoshan,20800,2018.11.05
朗诗绿岛(公寓),2011年建板楼,l4,baoshan,20646,2017.09.05
金星绿苑,2005年建板楼,l4,baoshan,22626,2016.10.05
共富二村,2006年建板楼,l4,baoshan,24204,2016.03.28
共富四村,2002年建板楼,l4,baoshan,17866,2016.03.24
绿洲花园,2006年建板楼,l4,baoshan,20575,2016.02.01
美兰湖岭域,2010年建板楼,l4,baoshan,18345,2016.01.31
共富二村,2005年建板楼,l4,baoshan,19743,2016.01.28
朗诗绿岛(公寓),2011年建板楼,l4,baoshan,22405,2016.01.16
康泰东苑,2002年建板楼,l4,baoshan,26171,2016.01.12
城投世纪名城,2004年建板楼,l4,baoshan,22403,2015.12.18
祁连欣苑,2003年建板楼,l4,baoshan,16904,2015.10.31
上大阳光乾宁园,2005年建板楼,l4,baoshan,21234,2015.10.31
当代高邸,2003年建板楼,l4,baoshan,19248,2015.09.26
海德花园,2006年建板楼,l4,baoshan,20221,2015.09.21
文华苑(宝山),2000年建板楼,l4,baoshan,24236,2015.06.29
文华苑(宝山),2000年建板楼,l4,baoshan,19701,2013.01.31
南华苑,2001年建板楼,l4,baoshan,19138,2012.07.13
水韵华庭,2005年建板楼,l4,baoshan,23116,2011.11.05
世纪非凡怡园,2008年建板楼,l5,baoshan,18889,2016.03.11
逸兴家园,2002年建板楼,l5,baoshan,23302,2015.12.29
当代高邸,2003年建板楼,l5,baoshan,19310,2015.11.13
经纬观澜弘郡家园(三期),2009年建板楼,l1,baoshan,71128,2021.11.14
梧桐城邦(二期),2010年建板楼,l1,baoshan,74036,2021.10.01
三花现代城(二期香梅苑),2008年建板楼,l1,baoshan,74302,2021.09.12
高杨佳苑,2013年建板楼,l1,baoshan,66120,2021.05.23
三花现代城(三期金兰苑),2014年建板楼,l1,baoshan,80149,2021.05.05
锦秋花园,2017年建板楼,l1,baoshan,68989,2021.05.01
申泉花苑,1998年建板楼,l1,baoshan,60480,2021.04.24
三花现代城(三期金兰苑),2013年建板楼,l1,baoshan,79304,2021.04.18
经纬观澜弘郡家园(三期),2009年建板楼,l1,baoshan,70269,2021.03.23
美诗邸,2016年建板楼,l1,baoshan,66030,2021.03.07
三花现代城(三期金兰苑),2013年建板楼,l1,baoshan,79074,2021.02.09
三花现代城(三期金兰苑),2013年建板楼,l1,baoshan,79405,2021.02.08
经纬观澜弘郡家园(三期),2009年建板楼,l1,baoshan,66417,2021.02.08
美岸栖庭(公寓),2013年建板楼,l1,baoshan,59393,2021.01.24
美岸栖庭(公寓),2013年建板楼,l1,baoshan,64138,2021.01.18
经纬观澜弘郡家园(三期),2009年建板楼,l1,baoshan,66345,2020.12.26
经纬观澜弘郡家园(三期),2009年建板楼,l1,baoshan,66035,2020.11.23
经纬观澜弘郡家园(三期),2009年建板楼,l1,baoshan,63711,2020.11.14
铂金华府,2009年建板楼,l1,baoshan,73578,2020.11.08
经纬观澜弘郡家园(三期),2009年建板楼,l1,baoshan,68466,2020.11.02
经纬观澜弘郡家园(三期),2009年建板楼,l1,baoshan,63448,2020.10.21
三花现代城(三期金兰苑),2013年建板楼,l1,baoshan,71961,2020.10.08
美岸栖庭(公寓),2007年建板楼,l1,baoshan,63696,2020.09.14
三花现代城(一期丹桂苑),2010年建板楼,l1,baoshan,64893,2020.09.12
三花现代城(三期金兰苑),2014年建板楼,l1,baoshan,68860,2020.09.11
美岸栖庭(公寓),2007年建板楼,l1,baoshan,67330,2020.08.18
美岸栖庭(公寓),2012年建板楼,l1,baoshan,61122,2020.08.15
美岸栖庭(公寓),2007年建板楼,l1,baoshan,64119,2020.08.10
梧桐城邦大公馆,2011年建板楼,l1,baoshan,65268,2020.07.11
大华二村,1997年建板楼,l2,baoshan,68136,2021.11.24
大华一村,1994年建板楼,l2,baoshan,59838,2021.04.27
好旺花苑,1996年建板楼,l2,baoshan,67359,2021.03.21
新梅淞南苑,2008年建板楼,l2,baoshan,67309,2021.03.09
中环国际公寓(一期),2012年建板楼,l2,baoshan,70111,2021.03.08
九英里,2007年建板楼,l2,baoshan,63610,2021.02.04
三花现代城(三期金兰苑),2014年建板楼,l2,baoshan,78901,2021.01.31
中环国际公寓(二期),2015年建板楼,l2,baoshan,63276,2020.12.28
中环国际公寓(二期),2015年建板楼,l2,baoshan,58341,2020.12.23
九英里,2007年建板楼,l2,baoshan,59983,2020.12.16
水岸蓝桥(公寓),2007年建板楼,l2,baoshan,67459,2020.11.15
梧桐城邦三期,2010年建板楼,l2,baoshan,74219,2020.11.14
中环国际公寓(二期),2015年建板楼,l2,baoshan,59010,2020.09.13
中环一号(二期),2012年建板楼,l2,baoshan,71960,2020.08.09
梧桐城邦大公馆,2011年建板楼,l2,baoshan,75858,2020.07.10
梧桐城邦三期,2010年建板楼,l2,baoshan,69785,2020.06.29
中环一号(二期),2012年建板楼,l2,baoshan,68042,2020.06.05
中环一号(二期),2012年建板楼,l2,baoshan,70412,2020.06.03
梧桐城邦三期,2010年建板楼,l2,baoshan,73125,2020.05.16
梧桐城邦大公馆,2011年建板楼,l2,baoshan,67537,2020.04.19
中环一号(二期),2012年建板楼,l2,baoshan,64412,2019.09.16
梧桐城邦大公馆,2011年建板楼,l2,baoshan,70078,2019.08.23
中环一号(二期),2012年建板楼,l2,baoshan,67965,2019.06.19
梧桐城邦三期,2010年建板楼,l2,baoshan,68024,2019.03.30
美岸栖庭(公寓),2005年建板楼,l2,baoshan,62064,2019.03.17
中环一号(二期),2013年建板楼,l2,baoshan,63139,2018.12.07
中环一号(二期),2012年建板楼,l2,baoshan,63933,2018.07.16
中环一号(二期),2012年建板楼,l2,baoshan,68737,2018.05.30
中环国际公寓(二期),2015年建板楼,l2,baoshan,62075,2018.05.18
梧桐城邦大公馆,2011年建板楼,l3,baoshan,73160,2016.11.30
梧桐城邦三期,2010年建板楼,l3,baoshan,72087,2016.09.12
嘉骏花苑,2004年建板楼,l4,baoshan,69887,2016.11.07
三湘盛世花园,2006年建板楼,l1,baoshan,51665,2021.06.17
美岸栖庭(公寓),2013年建板楼,l1,baoshan,62790,2021.05.21
美岸栖庭(公寓),2013年建板楼,l1,baoshan,62509,2021.02.03
中环一号(一期),2009年建板楼,l1,baoshan,56388,2021.01.16
水岸蓝桥(公寓),2007年建板楼,l1,baoshan,61211,2020.11.12
水岸蓝桥(公寓),2007年建板楼,l1,baoshan,67386,2020.06.14
经纬弘汇地标家园,2014年建板楼,l1,baoshan,57062,2020.06.01
美岸栖庭(公寓),2013年建板楼,l1,baoshan,56325,2020.04.16
远东君悦庭,2016年建板楼,l1,baoshan,58799,2020.04.02
中环一号(一期),2009年建板楼,l1,baoshan,56118,2020.03.20
水岸蓝桥(公寓),2007年建板楼,l1,baoshan,68805,2020.03.14
远东君悦庭,2016年建板楼,l1,baoshan,57472,2019.10.15
中环一号(五期),2013年建板楼,l1,baoshan,57224,2019.06.10
水岸蓝桥(公寓),2007年建板楼,l1,baoshan,64688,2019.03.28
水岸蓝桥(公寓),2007年建板楼,l1,baoshan,57414,2018.11.29
水岸蓝桥(公寓),2007年建板楼,l1,baoshan,66389,2018.05.18
水岸蓝桥(公寓),2007年建板楼,l1,baoshan,67674,2018.03.22
中环一号(五期),2013年建板楼,l1,baoshan,59978,2018.01.14
宝山十村,1995年建板楼,l1,baoshan,51464,2017.07.05
中环一号(一期),2009年建板楼,l1,baoshan,57332,2016.11.27
中环一号(二期),2012年建板楼,l1,baoshan,59972,2016.09.28
中环一号(五期),2013年建板楼,l1,baoshan,62539,2016.09.04
殷高路149弄,1994年建板楼,l1,baoshan,51534,2016.09.04
康泰新城,2002年建板楼,l1,baoshan,53539,2016.08.31
中环一号(五期),2013年建板楼,l1,baoshan,57040,2016.08.01
万业紫辰苑,2015年建板楼,l2,baoshan,48037,2021.11.22
当代高邸,2004年建板楼,l2,baoshan,63791,2021.11.22
美岸栖庭(公寓),2013年建板楼,l2,baoshan,61595,2021.11.21
保利叶上海(一期),2012年建板楼,l2,baoshan,51201,2021.11.12
招商花园城,2017年建板楼,l2,baoshan,55450,2021.11.07
文华苑(宝山),1997年建板楼,l2,baoshan,59599,2021.09.25
大华虎城第三空间,2012年建塔楼,l2,baoshan,51680,2021.09.22
锦秋花园,2010年建板楼,l2,baoshan,58503,2021.09.05
恒高家园,2013年建暂无数据,l2,baoshan,57374,2021.09.03
文宝苑,2008年建板楼,l2,baoshan,52372,2021.08.01
万业紫辰苑,2016年建板楼,l2,baoshan,50071,2021.07.19
葑润华庭,2008年建板楼,l2,baoshan,57472,2021.07.12
保利叶上海(一期),2010年建板楼,l2,baoshan,53783,2021.07.07
新城尚景,2006年建板楼,l2,baoshan,59971,2021.07.01
金棠苑,1998年建板楼,l2,baoshan,53447,2021.06.23
祁连四村,1997年建板楼,l2,baoshan,49982,2021.06.08
万业紫辰苑,2016年建板楼,l2,baoshan,49519,2021.05.30
文宝苑,2008年建板楼,l2,baoshan,54422,2021.05.17
申泉花苑,1998年建板楼,l2,baoshan,55569,2021.05.15
万科四季花城,2007年建板楼,l2,baoshan,51058,2021.05.05
行知家园,1997年建板楼,l2,baoshan,60714,2021.05.05
葑润华庭,2008年建板楼,l2,baoshan,53873,2021.05.04
保利叶上海(三期),2012年建板楼,l3,baoshan,56099,2021.10.02
淞南大八村,1994年建板楼,l3,baoshan,55707,2021.09.11
淞南小八村,1994年建板楼,l3,baoshan,46982,2021.06.16
美兰湖岭域,2009年建板楼,l3,baoshan,47412,2021.05.31
万科琥珀郡园,2010年建板楼,l3,baoshan,54075,2021.05.26
葑润华庭,2008年建板楼,l3,baoshan,51221,2021.05.14
保利叶上海(一期),2010年建板楼,l3,baoshan,52503,2021.05.09
万科四季花城,2008年建板楼,l3,baoshan,47837,2021.05.05
宝祁雅苑(北区),2016年建板楼,l3,baoshan,50806,2021.05.05
美兰湖岭域,2010年建板楼,l3,baoshan,49318,2021.05.05
保利叶上海(一期),2012年建板楼,l3,baoshan,52391,2021.04.25
美兰湖岭域,2009年建板楼,l3,baoshan,46549,2021.04.18
淞南七村,1995年建板楼,l3,baoshan,51003,2021.04.10
共康七村,1997年建板楼,l3,baoshan,52013,2021.04.02
万科四季花城,2009年建板楼,l3,baoshan,50092,2021.03.27
保利叶上海(一期),2010年建板楼,l3,baoshan,56203,2021.03.23
万科四季花城,2008年建板楼,l3,baoshan,47518,2021.03.13
祁连四村,1997年建板楼,l3,baoshan,50877,2021.03.13
共江小区,1997年建板楼,l3,baoshan,53231,2021.03.08
共和三村,1995年建板楼,l3,baoshan,49265,2021.03.03
保利叶上海(一期),2010年建板楼,l3,baoshan,54134,2021.02.28
锦泰苑,2000年建板楼,l3,baoshan,53138,2021.02.21
香逸湾,2011年建板楼,l3,baoshan,50562,2021.02.21
东方帕堤欧,2010年建板楼,l3,baoshan,46634,2021.02.21
中铁青秀城东区,2013年建板楼,l3,baoshan,47923,2021.02.04
中铁青秀城东区,2014年建板楼,l3,baoshan,46401,2021.01.27
祁连四村,1997年建板楼,l4,baoshan,44655,2021.02.06
嘉骏香山苑,2006年建板楼,l4,baoshan,57327,2020.11.02
万科琥珀郡园,2010年建板楼,l4,baoshan,54245,2020.09.23
当代高邸,2004年建板楼,l4,baoshan,55707,2020.07.05
万科琥珀郡园,2010年建板楼,l4,baoshan,47016,2020.06.04
聚丰景都,2009年建板楼,l4,baoshan,49193,2019.09.25
嘉骏香山苑,2006年建板楼,l4,baoshan,54491,2019.07.08
嘉骏香山苑,2006年建板楼,l4,baoshan,50768,2019.06.18
梧桐城邦(二期),2008年建板楼,l4,baoshan,54456,2019.03.18
万科琥珀郡园,2010年建板楼,l4,baoshan,60127,2018.12.18
上大阳光乾澄园,2002年建板楼,l4,baoshan,57693,2018.05.12
万科琥珀郡园,2010年建板楼,l4,baoshan,53299,2018.04.28
美兰湖中华园,2011年建板楼,l4,baoshan,50376,2017.09.28
锦龙苑,2000年建板楼,l4,baoshan,55466,2017.02.19
嘉骏花苑,2002年建板楼,l4,baoshan,53782,2016.09.21
好旺苑,2001年建板楼,l4,baoshan,59414,2016.09.10
嘉骏香山苑,2006年建板楼,l4,baoshan,53936,2016.08.16
铂金华府,2008年建板楼,l4,baoshan,48676,2015.10.15
梧桐城邦(二期),2008年建板楼,l5,baoshan,57056,2020.04.23
宝地绿洲城,2006年建板楼,l2,baoshan,40186,2021.11.21
荣域飘鹰锦和花园(公寓),2011年建板楼,l2,baoshan,44768,2021.11.20
万科四季花城,2006年建板楼,l2,baoshan,44575,2021.11.14
万科四季花城,2007年建板楼,l2,baoshan,47318,2021.11.05
万科四季花城,2006年建板楼,l2,baoshan,43510,2021.11.03
康桥水都(公寓),2005年建板楼,l2,baoshan,40965,2021.10.10
圣卡洛铂庭,2007年建板楼,l2,baoshan,40442,2021.10.07
圣卡洛铂庭,2007年建板楼,l2,baoshan,39418,2021.09.24
康桥水都(公寓),2005年建板楼,l2,baoshan,44117,2021.08.11
海尚明城,2009年建板楼,l2,baoshan,42276,2021.08.11
天馨花园(公寓),2004年建板楼,l2,baoshan,42912,2021.08.01
共富二村,2006年建板楼,l2,baoshan,41852,2021.07.13
圣卡洛铂庭,2007年建板楼,l2,baoshan,39571,2021.07.08
圣卡洛铂庭,2007年建板楼,l2,baoshan,40830,2021.07.02
上置香岛原墅(公寓),2011年建板楼,l2,baoshan,41033,2021.06.20
共康五村,1997年建板楼,l2,baoshan,47865,2021.06.10
宝顾佳苑,2014年建板楼,l2,baoshan,44557,2021.05.31
万科四季花城,2007年建板楼,l2,baoshan,46832,2021.05.30
祁连四村,1997年建板楼,l2,baoshan,44181,2021.05.14
康桥水都(公寓),2006年建板楼,l2,baoshan,43018,2021.05.08
万科四季花城,2007年建板楼,l2,baoshan,48730,2021.05.05
宝顾佳苑,2014年建板楼,l2,baoshan,40538,2021.05.04
馨佳园(韶山路245弄),2011年建板楼,l2,baoshan,43292,2021.04.28
荣域飘鹰锦和花园(公寓),2011年建板楼,l2,baoshan,44752,2021.04.24
海尚明城,2008年建板楼,l2,baoshan,41389,2021.04.18
宏润韶光花园,2007年建板楼,l2,baoshan,40565,2021.04.06
盛达家园,2006年建板楼,l2,baoshan,53068,2021.04.03
金地艺境(宝山),2012年建板楼,l2,baoshan,47443,2021.04.02
共富二村,2004年建板楼,l2,baoshan,44153,2021.03.28
万科四季花城,2004年建板楼,l2,baoshan,47027,2021.03.20
绿地海域笙晖(公寓),2015年建板楼,l3,baoshan,47605,2021.10.24
美兰湖岭域,2010年建板楼,l3,baoshan,50527,2021.10.05
美兰湖岭域,2010年建板楼,l3,baoshan,47994,2021.08.29
美兰湖岭域,2010年建板楼,l3,baoshan,47411,2021.08.18
万科四季花城,2004年建板楼,l3,baoshan,46356,2021.08.02
共富二村,2006年建板楼,l3,baoshan,42786,2021.08.01
上坤乐城,2015年建板楼,l3,baoshan,45958,2021.07.21
乾溪二村,1997年建板楼,l3,baoshan,49898,2021.07.20
上坤乐城,2015年建板楼,l3,baoshan,44851,2021.07.02
檀乡湾,2007年建板楼,l3,baoshan,40197,2021.06.25
新天地荻泾花园,2011年建板楼,l3,baoshan,38353,2021.06.19
美兰湖岭域,2010年建板楼,l3,baoshan,47666,2021.06.15
美兰湖岭域,2009年建板楼,l3,baoshan,46390,2021.05.24
万业紫辰苑,2016年建板楼,l3,baoshan,48063,2021.05.17
共富一村,1997年建板楼,l3,baoshan,42138,2021.05.15
菊泉新城(菊盛路50弄),2005年建板楼,l3,baoshan,38847,2021.05.14
共富一村,1996年建板楼,l3,baoshan,42468,2021.05.09
新天地荻泾花园,2006年建板楼,l3,baoshan,39496,2021.05.07
乾溪新村,1993年建板楼,l3,baoshan,50396,2021.05.07
美兰湖岭域,2009年建板楼,l3,baoshan,47112,2021.04.26
中铁青秀城西区,2016年建板楼,l3,baoshan,43883,2021.04.21
美兰湖岭域,2009年建板楼,l3,baoshan,43994,2021.04.18
美兰湖岭域,2010年建板楼,l3,baoshan,46760,2021.04.09
远洋7号,2012年建板楼,l3,baoshan,43556,2021.04.08
美兰湖岭域,2010年建板楼,l3,baoshan,46926,2021.04.07
招商花园城,2017年建板楼,l3,baoshan,53578,2021.04.05
金地天地云墅,2018年建板楼,l3,baoshan,51182,2021.03.28
菊泉新城(陆翔路358弄),2005年建板楼,l3,baoshan,41802,2021.03.28
锦通苑,2002年建板楼,l4,baoshan,51491,2020.05.27
丽景花园,2007年建板楼,l4,baoshan,41416,2019.09.29
万科琥珀郡园,2012年建板楼,l4,baoshan,42908,2019.08.20
盛达家园,2005年建板楼,l4,baoshan,42786,2019.05.23
星福家园,2004年建板楼,l4,baoshan,43462,2019.05.09
盛达家园,2005年建板楼,l4,baoshan,41410,2019.01.14
好日子大家园C区,2008年建暂无数据,l4,baoshan,43009,2018.08.11
万科琥珀郡园,2012年建板楼,l4,baoshan,49040,2018.07.30
富浩花园,2002年建板楼,l4,baoshan,43043,2018.03.13
共富二村,2003年建板楼,l4,baoshan,41451,2018.01.21
锦秋路1188弄,1999年建板楼,l4,baoshan,47812,2017.01.16
金地艺境(宝山),2012年建板楼,l4,baoshan,42829,2016.01.25
铂金华府,2009年建板楼,l4,baoshan,53560,2015.09.21
梧桐城邦(二期),2010年建板楼,l4,baoshan,45028,2015.08.31
丰水宝邸(东苑),2005年建板楼,l5,baoshan,44219,2021.05.30
共康公寓,2004年建板楼,l5,baoshan,48607,2016.03.14
保利叶语(二期)(公寓),2013年建板楼,l1,baoshan,39327,2016.02.03
世纪非凡怡园,2008年建板楼,l2,baoshan,36927,2021.04.25
圣卡洛铂庭,2007年建板楼,l2,baoshan,36807,2021.04.13
上置香岛原墅(公寓),2011年建板楼,l2,baoshan,36858,2021.03.04
鑫鑫花园,2005年建板楼,l2,baoshan,40238,2021.03.03
康桥水都(公寓),2008年建板楼,l2,baoshan,36242,2021.01.05
天馨花园(公寓),2009年建板楼,l2,baoshan,36570,2020.12.14
锦秋花园,2007年建板楼,l2,baoshan,39288,2020.11.22
上大聚丰园,2004年建板楼,l2,baoshan,41127,2020.06.17
学林苑,2004年建板楼,l2,baoshan,39567,2019.12.08
天馨花园(公寓),2009年建板楼,l2,baoshan,35921,2019.11.18
学林苑,2004年建板楼,l2,baoshan,41965,2019.10.21
鎏园,2008年建板楼,l2,baoshan,41853,2019.08.08
经纬阳光水岸家园(一期),2005年建板楼,l2,baoshan,41819,2019.05.31
锦秋花园,2007年建板楼,l2,baoshan,43479,2019.05.25
大华朗香花园(三期),2018年建板楼,l2,baoshan,34100,2018.10.08
宝莲湖景园,2005年建板楼,l2,baoshan,34878,2017.11.10
康桥水都(公寓),2007年建板楼,l2,baoshan,36589,2016.11.28
经纬阳光水岸家园(一期),2005年建板楼,l2,baoshan,43227,2016.11.09
九英里,2007年建板楼,l2,baoshan,34822,2016.10.12
万科四季花城,2006年建板楼,l2,baoshan,36216,2016.10.12
经纬阳光水岸家园(一期),2005年建板楼,l2,baoshan,43589,2016.09.07
经纬阳光水岸家园(一期),2005年建板楼,l2,baoshan,44268,2016.08.24
康泰新城,2003年建板楼,l2,baoshan,38412,2016.04.23
宝宸怡景园,2011年建板楼,l2,baoshan,38772,2016.03.23
梧桐城邦(一期),2006年建板楼,l2,baoshan,38553,2016.03.11
恒鑫公寓,1999年建板楼,l2,baoshan,36752,2016.02.25
保利叶语(一期)(公寓),2012年建板楼,l2,baoshan,31512,2016.01.24
华能城市花园,2001年建板楼,l2,baoshan,39653,2016.01.16
逸仙华庭,2006年建板楼,l2,baoshan,36252,2015.12.22
水韵华庭,2005年建板楼,l2,baoshan,38072,2015.10.16
天馨花园(公寓),2009年建板楼,l3,baoshan,41894,2021.10.19
天馨花园(公寓),2007年建板楼,l3,baoshan,42615,2021.10.04
好日子大家园D区,2010年建板楼,l3,baoshan,40365,2021.08.07
新顾村大家园A区,2006年建板楼,l3,baoshan,38923,2021.07.29
大黄馨园,2012年建板楼,l3,baoshan,37747,2021.07.28
世纪非凡怡园,2008年建板楼,l3,baoshan,35807,2021.07.15
招商海德名门,2015年建板楼,l3,baoshan,39291,2021.07.08
友谊家园,2013年建板楼,l3,baoshan,39505,2021.04.11
