,title,build_time,price,unit_price,transaction_date,district,bedrooms
816001,美丽星城 2室2厅 86.99平米,中楼层(共16层) 2004年建板楼,445,51156,2021.05.08,songjiang,l2
817279,米兰诺贵都 2室2厅 89.94平米,低楼层(共17层) 2013年建板楼,417,46365,2021.05.04,songjiang,l2
818558,美丽星城 2室2厅 86.99平米,中楼层(共16层) 2004年建板楼,422,48512,2021.05.02,songjiang,l2
819838,九城湖滨国际 2室2厅 85.47平米,高楼层(共16层) 2009年建板楼,478,55927,2021.04.24,songjiang,l2
821119,中大九里德(公寓) 2室2厅 88.16平米,低楼层(共16层) 2010年建板楼,428,48549,2021.04.18,songjiang,l2
822401,莱顿小城 2室1厅 85.7平米,低楼层(共18层) 2014年建板楼,420,49009,2021.04.17,songjiang,l2
823684,莱顿小城 2室2厅 85.82平米,中楼层(共18层) 2014年建板楼,445,51853,2021.04.17,songjiang,l2
824968,奥林匹克花园 2室2厅 84.29平米,高楼层(共16层) 2007年建板楼,408,48405,2021.04.14,songjiang,l2
826253,莱顿小城 3室2厅 86.86平米,低楼层(共18层) 2013年建板楼,433,49793,2021.10.31,songjiang,l3
827539,象屿都城 3室2厅 88.96平米,中楼层(共14层) 2011年建板楼,438,49236,2021.08.31,songjiang,l3
828826,米兰诺贵都 3室2厅 89.57平米,中楼层(共19层) 2013年建板楼,442,49347,2021.06.13,songjiang,l3
830114,朗庭上郡苑(公寓) 3室2厅 88平米,中楼层(共11层) 2010年建板楼,414,47046,2021.05.21,songjiang,l3
831403,米兰诺贵都 3室2厅 89.57平米,高楼层(共19层) 2013年建板楼,455,50799,2021.05.19,songjiang,l3
832693,朗庭上郡苑(公寓) 3室2厅 89.47平米,中楼层(共11层) 2010年建板楼,425,47480,2021.05.16,songjiang,l3
833984,绿庭尚城 3室2厅 88.65平米,高楼层(共23层) 2010年建塔楼,484,54575,2021.05.13,songjiang,l3
835276,金地双都汇 3室2厅 89.16平米,中楼层(共8层) 2019年建板楼,468,52490,2021.05.09,songjiang,l3
836569,米兰诺贵都 3室2厅 88.25平米,低楼层(共19层) 2013年建板楼,435,49292,2021.05.04,songjiang,l3
837863,米兰诺贵都 3室2厅 89.33平米,中楼层(共19层) 板楼,445,49816,2021.05.04,songjiang,l3
839158,象屿名城 3室2厅 89.02平米,中楼层(共11层) 2011年建板楼,467,52461,2021.04.12,songjiang,l3
840454,三元公寓 3室1厅 85.74平米,中楼层(共17层) 2007年建板楼,402,46886,2021.04.11,songjiang,l3
841751,朗庭上郡苑(公寓) 3室2厅 89.01平米,高楼层(共11层) 2010年建板楼,402,45164,2021.04.10,songjiang,l3
843049,万科梦想派 3室1厅 86.08平米,中楼层(共21层) 2015年建板楼,490,56924,2021.04.05,songjiang,l3
844348,金地褐石苑 3室1厅 85.56平米,中楼层(共18层) 2016年建板楼,490,57212,2021.04.01,songjiang,l3
845648,万科梦想派 3室2厅 85平米,高楼层(共22层) 2014年建板楼,470,55295,2021.03.22,songjiang,l3
846949,万科梦想派 3室1厅 86.89平米,高楼层(共21层) 2014年建板楼,454,52250,2021.03.15,songjiang,l3
848251,万科梦想派 3室2厅 83.89平米,高楼层(共22层) 2015年建板楼,480,57218,2021.03.08,songjiang,l3
849554,米兰诺贵都 3室2厅 89.87平米,高楼层(共19层) 板楼,445,49516,2021.03.07,songjiang,l3
850858,朗庭上郡苑(公寓) 3室2厅 89.01平米,中楼层(共11层) 2010年建板楼,400,44939,2021.03.05,songjiang,l3
852163,金地双都汇 3室2厅 88.27平米,高楼层(共8层) 暂无数据,464,52566,2021.02.28,songjiang,l3
853469,金地褐石苑 3室1厅 85.77平米,高楼层(共11层) 2016年建板楼,461,53749,2021.02.28,songjiang,l3
854776,融创壹号公馆 3室1厅 86.45平米,中楼层(共14层) 板楼,485,56102,2021.02.25,songjiang,l3
856084,绿庭尚城 3室2厅 89.17平米,低楼层(共14层) 2011年建板楼,410,45980,2021.02.22,songjiang,l3
857393,象屿都城 3室1厅 88.93平米,中楼层(共14层) 2011年建板楼,415,46666,2021.02.19,songjiang,l3
858703,金地褐石苑 3室2厅 85.11平米,高楼层(共18层) 2016年建板楼,460,54048,2021.02.02,songjiang,l3
860014,象屿名城 3室2厅 88.25平米,低楼层(共14层) 2011年建板楼,413,46799,2021.01.09,songjiang,l3
861326,金地褐石苑 3室2厅 86.64平米,中楼层(共11层) 2016年建板楼,408,47092,2021.01.03,songjiang,l3
862639,象屿名城 3室2厅 87.47平米,中楼层(共14层) 2011年建板楼,429,49046,2021.01.02,songjiang,l3
863953,金地褐石苑 3室2厅 86.49平米,高楼层(共11层) 2016年建板楼,407,47058,2020.12.28,songjiang,l3
865268,新理想花园 4室2厅 84.46平米,高楼层(共14层) 2014年建板楼,435,51504,2021.05.03,songjiang,l4
866584,金地褐石苑 4室2厅 89.9平米,低楼层(共18层) 2016年建板楼,435,48388,2021.01.27,songjiang,l4
867901,河谷3号 4室2厅 88.15平米,低楼层(共3层) 2010年建板楼,470,53319,2018.11.17,songjiang,l4
869219,中大九里德(公寓) 4室2厅 82.03平米,高楼层(共16层) 2010年建板楼,405,49373,2016.04.10,songjiang,l4
870538,中大九里德(公寓) 2室2厅 95.54平米,中楼层(共14层) 板楼,468,48985,2021.11.21,songjiang,l2
871858,星辰园(公寓) 2室2厅 93.13平米,中楼层(共18层) 2005年建板楼,475,51004,2021.11.14,songjiang,l2
873179,上海源花城 2室2厅 102.6平米,低楼层(共17层) 2008年建板楼,438,42691,2021.11.07,songjiang,l2
874501,中大九里德(公寓) 2室2厅 96.12平米,高楼层(共14层) 板楼,470,48898,2021.11.03,songjiang,l2
875824,上海源花城 2室2厅 102.62平米,中楼层(共17层) 2006年建板楼,435,42390,2021.10.30,songjiang,l2
877148,九城湖滨国际 2室2厅 94平米,中楼层(共14层) 2007年建板楼,497,52873,2021.10.22,songjiang,l2
878473,米兰诺贵都 2室1厅 91.36平米,中楼层(共19层) 2013年建板楼,456,49913,2021.10.17,songjiang,l2
879799,上海源花城 2室2厅 102.62平米,高楼层(共17层) 2006年建板楼,425,41415,2021.10.17,songjiang,l2
881126,英伦风尚 2室2厅 90.96平米,中楼层(共11层) 2007年建板楼,428,47054,2021.10.07,songjiang,l2
882454,上海源花城 2室2厅 105.16平米,中楼层(共17层) 2008年建板楼,440,41842,2021.10.06,songjiang,l2
883783,摩卡小城 2室2厅 90.26平米,中楼层(共14层) 2007年建板楼,407,45092,2021.10.06,songjiang,l2
885113,保利西子湾 2室2厅 90.48平米,低楼层(共14层) 2009年建板楼,445,49183,2021.10.05,songjiang,l2
886444,上海源花城 2室2厅 93.1平米,高楼层(共11层) 2008年建板楼,420,45113,2021.09.16,songjiang,l2
887776,颐亭花园(公寓) 2室2厅 95.96平米,中楼层(共14层) 2009年建板楼,458,47677,2021.09.14,songjiang,l2
889109,英伦风尚 2室2厅 91.56平米,低楼层(共14层) 2015年建板楼,410,44780,2021.09.12,songjiang,l2
890443,上海源花城 2室2厅 102.26平米,低楼层(共11层) 2008年建板楼,422,41268,2021.08.20,songjiang,l2
891778,知雅汇(公寓) 2室2厅 94.91平米,高楼层(共10层) 2004年建板楼,450,47414,2021.08.18,songjiang,l2
893114,中大九里德(公寓) 2室2厅 91.95平米,高楼层(共17层) 2010年建板楼,485,52747,2021.08.09,songjiang,l2
894451,上海源花城 2室2厅 101.28平米,中楼层(共18层) 2008年建板楼,445,43938,2021.07.27,songjiang,l2
895789,文景苑 2室2厅 107.42平米,高楼层(共12层) 2007年建板楼,460,42823,2021.07.18,songjiang,l2
897128,米兰诺贵都 2室2厅 91.18平米,高楼层(共16层) 2013年建板楼,449,49244,2021.07.17,songjiang,l2
898468,摩卡小城 2室2厅 92.74平米,低楼层(共11层) 2009年建板楼,485,52297,2021.07.16,songjiang,l2
899809,米兰诺贵都 2室2厅 91.37平米,高楼层(共19层) 2013年建板楼,443,48485,2021.07.04,songjiang,l2
901151,绿庭尚城 2室2厅 94.37平米,低楼层(共27层) 2008年建板楼,467,49487,2021.06.26,songjiang,l2
902494,知雅汇(公寓) 2室2厅 97.59平米,低楼层(共14层) 2006年建板楼,485,49698,2021.06.22,songjiang,l2
903838,金丰蓝庭 2室2厅 99.49平米,低楼层(共11层) 2006年建板楼,470,47241,2021.06.20,songjiang,l2
905183,知雅汇(公寓) 2室2厅 97.35平米,低楼层(共12层) 2006年建板楼,438,44993,2021.06.15,songjiang,l2
906529,荣盛名邸(公寓) 2室2厅 90.3平米,低楼层(共18层) 2006年建板楼,408,45183,2021.06.08,songjiang,l2
907876,中大九里德(公寓) 2室2厅 96.44平米,高楼层(共14层) 2008年建板楼,490,50809,2021.06.06,songjiang,l2
909224,米兰诺贵都 2室2厅 91.18平米,中楼层(共16层) 2013年建板楼,445,48805,2021.05.31,songjiang,l2
910573,万科白马花园(公寓) 3室2厅 99.28平米,低楼层(共5层) 2007年建板楼,430,43312,2021.11.24,songjiang,l3
911923,保利西子湾 3室2厅 90.63平米,低楼层(共11层) 2009年建板楼,459,50646,2021.11.20,songjiang,l3
913274,新弘国际城(公寓) 3室2厅 90.2平米,高楼层(共18层) 2011年建板楼,400,44346,2021.11.20,songjiang,l3
914626,荣盛名邸(公寓) 3室2厅 109.57平米,低楼层(共6层) 2005年建板楼,450,41025,2021.11.15,songjiang,l3
915979,象屿品城 3室2厅 90.17平米,高楼层(共11层) 2014年建板楼,455,50461,2021.11.06,songjiang,l3
917333,荣盛名邸(公寓) 3室2厅 109.21平米,低楼层(共6层) 2005年建板楼,476,43586,2021.10.31,songjiang,l3
918688,金地自在城(二期) 3室2厅 94.81平米,中楼层(共17层) 2015年建板楼,485,51155,2021.10.31,songjiang,l3
920044,绿地蔷薇九里(公寓) 3室2厅 91.73平米,高楼层(共12层) 2011年建板楼,455,49603,2021.10.19,songjiang,l3
921401,绿庭尚城 3室2厅 103.11平米,低楼层(共27层) 2008年建板楼,486,47135,2021.10.09,songjiang,l3
922759,世纪新城 3室2厅 91.67平米,高楼层(共5层) 2003年建板楼,404,44072,2021.07.05,songjiang,l3
924118,荣盛名邸(公寓) 3室2厅 109.21平米,低楼层(共6层) 2005年建板楼,485,44410,2021.06.27,songjiang,l3
925478,法兰西世家 3室2厅 98.75平米,中楼层(共8层) 2016年建板楼,423,42785,2021.06.14,songjiang,l3
926839,三盛颐景园(住宅) 3室2厅 104.88平米,低楼层(共6层) 2007年建板楼,419,39932,2021.05.31,songjiang,l3
928201,荣盛名邸(公寓) 3室2厅 109.21平米,低楼层(共6层) 2005年建板楼,460,42121,2021.05.22,songjiang,l3
929564,象屿上海年华2期 3室2厅 91.11平米,低楼层(共8层) 板楼,400,43903,2021.05.05,songjiang,l3
930928,三盛颐景园(住宅) 3室2厅 98.73平米,高楼层(共6层) 2005年建板楼,404,40920,2021.04.26,songjiang,l3
932293,绿地蔷薇九里(公寓) 3室2厅 91平米,低楼层(共12层) 2009年建板楼,488,53627,2021.04.21,songjiang,l3
933659,新南路壹号(公寓) 3室1厅 102平米,高楼层(共12层) 2011年建板楼,483,47353,2021.04.21,songjiang,l3
935026,绿地香缇 3室2厅 96.8平米,中楼层(共16层) 板楼,400,41323,2021.04.17,songjiang,l3
936394,中大九里德(公寓) 3室2厅 91.58平米,低楼层(共17层) 2011年建板楼,420,45862,2021.04.11,songjiang,l3
937763,恒大帝景 3室2厅 106.76平米,高楼层(共15层) 板楼,455,42619,2021.04.11,songjiang,l3
939133,米兰诺贵都 3室2厅 91.27平米,高楼层(共19层) 2013年建板楼,442,48428,2021.04.08,songjiang,l3
940504,文景苑 3室2厅 100.08平米,低楼层(共11层) 2007年建板楼,400,39969,2021.04.04,songjiang,l3
941876,新南路壹号(公寓) 3室2厅 102.59平米,中楼层(共12层) 2011年建板楼,475,46301,2021.03.31,songjiang,l3
943249,象屿品城 3室2厅 94.04平米,高楼层(共11层) 2014年建板楼,495,52638,2021.03.22,songjiang,l3
944623,金地自在城(二期) 3室2厅 94平米,高楼层(共18层) 2015年建板楼,463,49256,2021.03.20,songjiang,l3
945998,首创锦悦 3室2厅 93.93平米,中楼层(共17层) 2016年建板楼,457,48654,2021.03.10,songjiang,l3
947374,米兰诺贵都 3室2厅 90平米,高楼层(共19层) 板楼,430,47778,2021.03.09,songjiang,l3
948751,绿庭尚城 3室2厅 94.27平米,中楼层(共18层) 2008年建板楼,459,48637,2021.03.07,songjiang,l3
950129,象屿都城 3室2厅 90.44平米,低楼层(共14层) 2013年建板楼,425,46938,2021.03.07,songjiang,l3
951508,金地褐石苑 4室2厅 90.79平米,中楼层(共18层) 2016年建板楼,465,51218,2021.01.09,songjiang,l4
952888,金地褐石苑 4室2厅 90.79平米,高楼层(共18层) 2016年建板楼,472,51989,2020.12.28,songjiang,l4
954269,泰晤士小镇(公寓) 4室3厅 101.49平米,高楼层(共5层) 2005年建板楼,480,47296,2020.12.06,songjiang,l4
955651,颐亭花园(公寓) 4室2厅 100.01平米,高楼层(共14层) 2010年建板楼,495,49496,2020.05.25,songjiang,l4
957034,国亭花苑 4室3厅 109.17平米,高楼层(共6层) 1999年建板楼,430,39389,2017.04.10,songjiang,l4
958418,丽景苑 4室2厅 102.18平米,高楼层(共14层) 2007年建板楼,458,44823,2016.08.29,songjiang,l4
959803,颐亭花园(公寓) 4室2厅 98.67平米,高楼层(共14层) 2010年建板楼,420,42567,2016.08.28,songjiang,l4
961189,颐亭花园(公寓) 5室3厅 102.3平米,高楼层(共14层) 2010年建板楼,490,47899,2017.03.16,songjiang,l5
962576,英伦风尚(公寓) 1室0厅 121.55平米,低楼层(共9层) 2007年建板楼,483,39737,2016.09.29,songjiang,l1
963964,紫金花园 2室2厅 111.74平米,高楼层(共14层) 2008年建板楼,480,42957,2021.11.23,songjiang,l2
965353,建设花园 2室2厅 112.5平米,中楼层(共6层) 2003年建板楼,420,37334,2021.06.23,songjiang,l2
966743,九亭明珠苑(公寓) 2室2厅 118.22平米,低楼层(共13层) 2006年建板楼,456,38573,2021.05.09,songjiang,l2
968134,恒杰丁香花园 2室2厅 113.06平米,高楼层(共11层) 2007年建板楼,407,35988,2021.05.08,songjiang,l2
969526,龙祥公寓 2室2厅 117.49平米,低楼层(共18层) 2007年建板楼,480,40855,2021.04.30,songjiang,l2
970919,奥林匹克花园 2室2厅 110.46平米,低楼层(共8层) 2007年建板楼,458,41463,2021.04.08,songjiang,l2
972313,阳光翠庭 2室2厅 117.41平米,中楼层(共18层) 2005年建板楼,416,35432,2021.03.28,songjiang,l2
973708,三湘四季花城牡丹苑 2室2厅 111.78平米,高楼层(共27层) 板楼,440,39355,2021.03.14,songjiang,l2
975104,紫东新苑 2室2厅 124.98平米,低楼层(共11层) 2005年建板楼,411,32886,2021.01.20,songjiang,l2
976501,奥林匹克花园 2室2厅 110.6平米,低楼层(共8层) 2004年建板楼,432,39015,2021.01.18,songjiang,l2
977899,绿洲香岛花园 2室2厅 120.59平米,高楼层(共11层) 2006年建板楼,460,38146,2020.12.06,songjiang,l2
979298,东明花苑 2室2厅 120.5平米,中楼层(共12层) 2002年建板楼,402,33361,2020.11.14,songjiang,l2
980698,绿洲香岛花园 2室2厅 122.68平米,中楼层(共14层) 2006年建板楼,428,34888,2020.08.15,songjiang,l2
982099,绿洲香岛花园 2室2厅 126.25平米,高楼层(共6层) 2006年建板楼,435,34456,2020.08.03,songjiang,l2
983501,三湘四季花城牡丹苑 2室2厅 117.37平米,高楼层(共27层) 板楼,445,37915,2020.07.26,songjiang,l2
984904,同润加州(公寓) 2室1厅 116.67平米,低楼层(共5层) 2006年建板楼,400,34285,2020.07.21,songjiang,l2
986308,龙祥公寓 2室2厅 117.49平米,中楼层(共18层) 2007年建板楼,423,36004,2020.07.11,songjiang,l2
987713,绿洲香岛花园 2室2厅 126.5平米,中楼层(共6层) 2006年建板楼,440,34783,2020.06.16,songjiang,l2
989119,阳光翠庭 2室2厅 114.27平米,中楼层(共18层) 2005年建板楼,400,35005,2020.06.12,songjiang,l2
990526,三湘四季花城牡丹苑 2室2厅 111平米,中楼层(共27层) 板楼,402,36217,2020.05.10,songjiang,l2
991934,绿洲香岛花园 2室2厅 129.63平米,中楼层(共16层) 2007年建板楼,427,32940,2020.04.24,songjiang,l2
993343,紫东新苑 2室2厅 124平米,低楼层(共13层) 2005年建板楼,405,32662,2019.07.01,songjiang,l2
994753,誉品谷水湾 2室2厅 117平米,低楼层(共17层) 2014年建板楼,460,39317,2019.04.30,songjiang,l2
996164,金丰蓝庭 2室2厅 121.08平米,中楼层(共10层) 2007年建板楼,460,37992,2019.03.04,songjiang,l2
997576,三湘四季花城 2室2厅 114.04平米,高楼层(共18层) 2006年建板楼,465,40776,2019.01.14,songjiang,l2
998989,九亭明珠苑(公寓) 2室2厅 111.5平米,中楼层(共18层) 2006年建板楼,410,36772,2018.08.30,songjiang,l2
1000403,三湘四季花城 2室2厅 113.23平米,中楼层(共18层) 2007年建板楼,477,42083,2018.04.05,songjiang,l2
1001818,绿洲香岛花园 2室2厅 116.03平米,高楼层(共16层) 2005年建板楼,465,40076,2017.08.18,songjiang,l2
1003234,阳光翠庭 2室2厅 117.41平米,高楼层(共18层) 2005年建板楼,428,36454,2017.07.09,songjiang,l2
1004651,嘉和阳光城 2室2厅 110.15平米,低楼层(共14层) 2006年建板楼,490,44485,2017.05.17,songjiang,l2
1006069,海德公寓 3室2厅 122.01平米,低楼层(共6层) 2001年建板楼,456,37374,2021.11.16,songjiang,l3
1007488,渔洋苑 3室1厅 122.37平米,高楼层(共16层) 2013年建板楼,429,35058,2021.10.22,songjiang,l3
1008908,润和苑 3室2厅 129.06平米,中楼层(共4层) 2002年建板楼,456,35333,2021.10.05,songjiang,l3
1010329,新理想花园 3室2厅 117.38平米,低楼层(共14层) 2006年建板楼,402,34248,2021.07.18,songjiang,l3
1011751,祥和花苑(公寓) 3室1厅 120.29平米,低楼层(共5层) 2001年建板楼,400,33253,2021.06.20,songjiang,l3
1013174,润江花苑 3室2厅 129.49平米,低楼层(共6层) 2007年建板楼,415,32049,2021.06.13,songjiang,l3
1014598,上泰绅苑(公寓) 3室2厅 125.54平米,低楼层(共6层) 2010年建板楼,469,37359,2021.06.06,songjiang,l3
1016023,紫金花园 3室2厅 112.66平米,低楼层(共14层) 2008年建板楼,455,40388,2021.04.18,songjiang,l3
1017449,海派青城 3室2厅 126.9平米,低楼层(共2层) 2009年建板楼,404,31837,2021.04.18,songjiang,l3
1018876,久阳文华府邸(公寓) 3室2厅 122.48平米,高楼层(共5层) 2005年建板楼,405,33067,2021.04.04,songjiang,l3
1020304,久阳文华府邸(公寓) 3室2厅 122.48平米,中楼层(共5层) 2005年建板楼,414,33802,2021.03.12,songjiang,l3
1021733,金地自在城(二期) 3室2厅 110.57平米,低楼层(共17层) 2015年建板楼,485,43864,2021.03.11,songjiang,l3
1023163,三盛颐景园(住宅) 3室2厅 119.99平米,低楼层(共5层) 2005年建板楼,445,37087,2021.03.07,songjiang,l3
1024594,国亭花苑 3室2厅 112.11平米,高楼层(共6层) 1999年建板楼,404,36001,2021.03.01,songjiang,l3
1026026,松江颐景园(公寓) 3室2厅 118.98平米,低楼层(共13层) 2015年建板楼,453,38074,2021.02.24,songjiang,l3
1027459,象屿都城 3室2厅 128.52平米,低楼层(共14层) 2011年建板楼,485,37738,2021.02.23,songjiang,l3
1028893,西南名苑 3室2厅 126.32平米,低楼层(共9层) 2005年建板楼,405,32062,2021.02.21,songjiang,l3
1030328,辰弘佳苑 3室2厅 123.61平米,低楼层(共8层) 2012年建板楼,480,38832,2021.01.24,songjiang,l3
1031764,三湘四季花城 3室2厅 125平米,高楼层(共14层) 2008年建板楼,465,37200,2021.01.23,songjiang,l3
1033201,金地自在城(二期) 3室2厅 112.27平米,高楼层(共17层) 2015年建板楼,495,44091,2021.01.23,songjiang,l3
1034639,金地自在城(二期) 3室2厅 128平米,高楼层(共17层) 2014年建板楼,465,36329,2021.01.21,songjiang,l3
1036078,海德公寓 3室2厅 122.07平米,中楼层(共6层) 2001年建板楼,435,35636,2021.01.18,songjiang,l3
