title,build_time,price,unit_price,transaction_date,district,bedrooms
珠江香樟南园 2室2厅 98.84平米,低楼层(共21层) 2005年建板楼,932,94294,2021.07.15,yangpu,l2
全家福家园 2室1厅 90.01平米,高楼层(共14层) 2001年建板楼,845,93879,2021.07.11,yangpu,l2
珠江香樟南园 2室2厅 97.79平米,低楼层(共19层) 2005年建板楼,960,98170,2021.07.02,yangpu,l2
建设公寓 2室3厅 109.65平米,高楼层(共6层) 1999年建板楼,840,76608,2021.06.07,yangpu,l2
佳龙花园 2室2厅 102.93平米,低楼层(共18层) 2004年建板楼,935,90839,2021.06.01,yangpu,l2
星云苑 2室2厅 107.4平米,中楼层(共11层) 2007年建板楼,820,76351,2021.05.27,yangpu,l2
珠江香樟南园 2室2厅 96.85平米,低楼层(共24层) 2004年建板楼,960,99123,2021.05.24,yangpu,l2
锦都玫瑰园 2室2厅 102.47平米,中楼层(共18层) 2007年建板楼,835,81488,2021.05.20,yangpu,l2
嘉禄新苑 2室2厅 100.57平米,低楼层(共8层) 2003年建板楼,908,90286,2021.05.17,yangpu,l2
合生高尔夫公寓 2室2厅 93.74平米,低楼层(共18层) 2010年建板楼,920,98144,2021.05.16,yangpu,l2
盛世豪园(一期) 2室2厅 100.41平米,低楼层(共18层) 2007年建板楼,805,80172,2021.05.13,yangpu,l2
韵都城 2室2厅 90.74平米,低楼层(共11层) 2007年建板楼,879,96871,2021.05.09,yangpu,l2
靖宇家园 2室2厅 98.72平米,高楼层(共17层) 2011年建板楼,950,96232,2021.05.06,yangpu,l2
建发公园首府 2室2厅 90.95平米,低楼层(共14层) 2016年建板楼,868,95438,2021.05.01,yangpu,l2
浦江风景苑 2室2厅 98.51平米,高楼层(共8层) 2003年建板楼,990,100498,2021.04.24,yangpu,l2
银河经典苑 2室2厅 102.26平米,低楼层(共12层) 2000年建板楼,835,81655,2021.04.05,yangpu,l2
三湘世纪花城三期 2室2厅 101.94平米,低楼层(共14层) 2003年建板楼,882,86522,2021.04.04,yangpu,l2
珠江香樟园 2室2厅 91.29平米,低楼层(共25层) 2005年建板楼,830,90920,2021.03.22,yangpu,l2
盛世豪园(一期) 2室2厅 100.41平米,高楼层(共18层) 2007年建板楼,838,83458,2021.03.21,yangpu,l2
海尚佳园 2室2厅 105.97平米,中楼层(共18层) 2006年建板楼,965,91064,2021.03.18,yangpu,l2
泰鸿苑 2室1厅 98.23平米,中楼层(共7层) 2001年建板楼,855,87041,2021.03.15,yangpu,l2
盛世豪园(一期) 2室2厅 101.96平米,高楼层(共18层) 2007年建板楼,808,79247,2021.03.07,yangpu,l2
金源佳苑 3室2厅 100.86平米,高楼层(共6层) 2004年建板楼,848,84077,2021.11.06,yangpu,l3
政立苑 3室2厅 105.33平米,中楼层(共5层) 2006年建板楼,960,91143,2021.05.29,yangpu,l3
中轩丽苑 3室2厅 94.43平米,高楼层(共14层) 2004年建板楼,906,95945,2021.01.11,yangpu,l3
保利香槟苑 3室2厅 108.57平米,中楼层(共18层) 2008年建板楼,970,89344,2020.12.29,yangpu,l3
圣骊河滨苑 3室1厅 107.52平米,高楼层(共22层) 2012年建板楼,936,87054,2020.11.25,yangpu,l3
恒阳花苑 3室2厅 106.84平米,高楼层(共25层) 2006年建板楼,836,78248,2020.11.10,yangpu,l3
合生江湾国际公寓 3室2厅 107.16平米,中楼层(共11层) 2007年建板楼,920,85853,2020.08.31,yangpu,l3
绿地海珀璞晖 3室2厅 100.12平米,中楼层(共18层) 2014年建板楼,938,93638,2019.11.30,yangpu,l3
华升新苑 3室2厅 103.74平米,中楼层(共14层) 2005年建板楼,840,80972,2018.07.15,yangpu,l3
保利香槟苑 3室2厅 91平米,中楼层(共26层) 2014年建板楼,865,95055,2018.06.19,yangpu,l3
圣骊名苑 3室2厅 109.62平米,中楼层(共24层) 2012年建板楼,825,75260,2018.01.27,yangpu,l3
绿地海珀璞晖 3室2厅 100.14平米,中楼层(共18层) 2014年建板楼,965,96366,2017.10.31,yangpu,l3
公园3000黄兴花园 3室1厅 104平米,中楼层(共11层) 2003年建板楼,825,79327,2017.10.29,yangpu,l3
绿地海珀璞晖 3室2厅 100.31平米,中楼层(共18层) 2014年建板楼,935,93212,2016.12.03,yangpu,l3
绿地海珀璞晖 3室2厅 98.62平米,低楼层(共18层) 2014年建板楼,885,89739,2016.10.25,yangpu,l3
海上硕和城 3室2厅 108.74平米,中楼层(共18层) 2008年建板楼,860,79088,2016.10.14,yangpu,l3
绿地海珀璞晖 3室2厅 100.12平米,低楼层(共18层) 2014年建板楼,880,87895,2016.10.10,yangpu,l3
华元豪庭 3室2厅 105.68平米,中楼层(共18层) 2004年建板楼,850,80432,2016.09.25,yangpu,l3
仁恒怡庭 3室2厅 102.99平米,低楼层(共4层) 2011年建板楼,860,83504,2016.02.27,yangpu,l3
鞍山五村 4室2厅 92.64平米,高楼层(共5层) 1995年建板楼,830,89595,2021.02.02,yangpu,l4
韵都城 4室4厅 98.23平米,高楼层(共17层) 2007年建板楼,980,99766,2016.12.16,yangpu,l4
韵都城 4室3厅 101.21平米,高楼层(共14层) 2003年建板楼,870,85960,2016.04.03,yangpu,l4
韵都城 5室3厅 95.83平米,高楼层(共17层) 2007年建板楼,975,101743,2020.10.24,yangpu,l5
众和金融大厦 2室2厅 129.32平米,中楼层(共28层) 1998年建板塔结合,885,68435,2021.07.10,yangpu,l2
文化花园明珠苑 2室2厅 111.69平米,中楼层(共10层) 2001年建板楼,988,88460,2021.05.09,yangpu,l2
众和新苑 2室2厅 120.57平米,高楼层(共7层) 1998年建板楼,862,71494,2021.02.28,yangpu,l2
三湘世纪花城 2室2厅 112.21平米,高楼层(共11层) 2002年建板楼,910,81098,2021.02.28,yangpu,l2
凯兴苑 2室2厅 121.42平米,低楼层(共6层) 2000年建板楼,825,67946,2021.01.17,yangpu,l2
上海大花园 2室2厅 112.84平米,低楼层(共11层) 2001年建板楼,900,79759,2021.01.11,yangpu,l2
创智坊(公寓) 2室2厅 114.21平米,中楼层(共8层) 2006年建板楼,865,75738,2020.12.03,yangpu,l2
合生江湾国际公寓 2室2厅 111.87平米,高楼层(共14层) 2012年建板楼,990,88496,2020.10.25,yangpu,l2
合生江湾国际公寓 2室2厅 111.09平米,高楼层(共16层) 2012年建板楼,968,87137,2020.10.19,yangpu,l2
合生江湾国际公寓 2室2厅 110.97平米,低楼层(共16层) 2012年建板楼,938,84528,2020.09.10,yangpu,l2
合生江湾国际公寓 2室2厅 111.56平米,高楼层(共11层) 2007年建板楼,958,85874,2020.08.19,yangpu,l2
合生江湾国际公寓 2室2厅 110.33平米,高楼层(共14层) 2007年建板楼,800,72510,2020.08.06,yangpu,l2
尚浦名邸 2室2厅 123.16平米,高楼层(共17层) 2014年建板楼,940,76324,2020.01.18,yangpu,l2
上海大花园 2室2厅 123.52平米,高楼层(共18层) 2004年建板楼,885,71649,2020.01.17,yangpu,l2
佳龙花园 2室1厅 113.39平米,高楼层(共18层) 2004年建板楼,830,73199,2020.01.05,yangpu,l2
海上硕和城 2室2厅 113.61平米,高楼层(共18层) 2008年建板楼,965,84940,2019.06.03,yangpu,l2
林绿家园 2室2厅 116.21平米,高楼层(共11层) 2007年建板楼,818,70390,2019.04.15,yangpu,l2
佳龙花园 2室2厅 113.39平米,低楼层(共18层) 2004年建板楼,805,70994,2019.04.10,yangpu,l2
佳龙花园 2室2厅 117.44平米,高楼层(共18层) 2004年建板楼,851,72463,2018.12.11,yangpu,l2
上海大花园 2室2厅 123.52平米,中楼层(共18层) 2004年建板楼,910,73673,2018.08.05,yangpu,l2
创智坊(公寓) 2室2厅 124.02平米,中楼层(共8层) 2006年建板楼,806,64990,2018.07.30,yangpu,l2
海上硕和城 2室2厅 110.29平米,低楼层(共18层) 2008年建板楼,942,85375,2018.07.30,yangpu,l2
创智坊(公寓) 2室2厅 125.39平米,中楼层(共8层) 2006年建板楼,890,70979,2018.05.20,yangpu,l2
合生江湾国际公寓 2室2厅 111.09平米,中楼层(共16层) 2012年建板楼,830,74715,2018.04.08,yangpu,l2
上海大花园 2室2厅 123.52平米,低楼层(共18层) 2004年建板楼,860,69625,2018.02.09,yangpu,l2
合生江湾国际公寓 2室2厅 111.87平米,中楼层(共14层) 2012年建板楼,835,74641,2018.02.01,yangpu,l2
合生江湾国际公寓 2室2厅 110.04平米,中楼层(共11层) 2007年建板楼,820,74519,2018.01.13,yangpu,l2
海上硕和城 2室2厅 112.53平米,低楼层(共18层) 2008年建板楼,975,86644,2017.12.28,yangpu,l2
公园3000黄兴花园 2室2厅 113.81平米,低楼层(共7层) 2002年建板楼,850,74686,2017.11.21,yangpu,l2
加州水郡 2室2厅 120.08平米,低楼层(共19层) 2010年建板楼,900,74951,2017.04.24,yangpu,l2
明丰阳光苑 3室2厅 113.75平米,低楼层(共6层) 2003年建板楼,906,79649,2021.11.21,yangpu,l3
正文花园(一期) 3室2厅 119.49平米,高楼层(共6层) 2000年建板楼,858,71806,2021.11.12,yangpu,l3
华升公寓 3室2厅 117.07平米,中楼层(共34层) 1997年建板楼,904,77219,2021.11.04,yangpu,l3
恒阳花苑 3室2厅 115.04平米,低楼层(共25层) 2007年建板楼,970,84319,2021.07.05,yangpu,l3
建设公寓 3室2厅 112.64平米,低楼层(共6层) 1999年建板楼,898,79724,2021.06.28,yangpu,l3
汇元坊 3室2厅 129.8平米,低楼层(共7层) 2002年建板楼,840,64715,2021.01.24,yangpu,l3
文化花园香榭丽苑 3室2厅 115.53平米,中楼层(共11层) 2002年建板楼,960,83096,2021.01.11,yangpu,l3
大运盛城 3室2厅 128.6平米,高楼层(共28层) 2006年建板楼,850,66097,2020.12.27,yangpu,l3
佳泰花园 3室2厅 113.17平米,中楼层(共11层) 2001年建板楼,895,79085,2020.12.26,yangpu,l3
黄兴绿园 3室2厅 115.1平米,低楼层(共12层) 2004年建板楼,872,75761,2020.12.05,yangpu,l3
文化佳园 3室2厅 117.24平米,高楼层(共11层) 2002年建板楼,948,80860,2020.11.20,yangpu,l3
银河经典苑 3室2厅 125.28平米,高楼层(共6层) 1999年建板楼,832,66412,2020.11.14,yangpu,l3
新凤城 3室2厅 115平米,高楼层(共21层) 2005年建板楼,938,81566,2020.11.09,yangpu,l3
现代星洲城 3室2厅 122.17平米,中楼层(共18层) 2003年建板楼,998,81690,2020.10.03,yangpu,l3
汇元坊 3室2厅 129.27平米,中楼层(共11层) 2002年建板楼,918,71015,2020.09.21,yangpu,l3
金宇名邸 3室2厅 118平米,高楼层(共18层) 2007年建板楼,864,73221,2020.09.20,yangpu,l3
上海大花园 3室2厅 127.13平米,中楼层(共18层) 2003年建板楼,978,76930,2020.09.02,yangpu,l3
文化花园香榭丽苑 3室2厅 126.79平米,中楼层(共11层) 1999年建板楼,840,66236,2020.08.27,yangpu,l3
三湘世纪花城三期 3室2厅 123.28平米,高楼层(共14层) 2003年建板楼,878,71220,2020.08.08,yangpu,l3
现代星洲城 3室2厅 120.14平米,中楼层(共11层) 2002年建板楼,901,74996,2020.07.31,yangpu,l3
华升新苑 3室2厅 120.96平米,高楼层(共17层) 2004年建板楼,949,78456,2020.07.19,yangpu,l3
公园3000黄兴花园 3室2厅 113.06平米,低楼层(共11层) 2003年建板楼,930,82258,2020.07.06,yangpu,l3
新江湾城雍景苑 3室2厅 123.85平米,低楼层(共12层) 2006年建板楼,866,69924,2020.05.20,yangpu,l3
华升新苑 3室2厅 129.4平米,中楼层(共11层) 2001年建板楼,970,74962,2020.05.02,yangpu,l3
莱茵半岛 3室2厅 129.07平米,中楼层(共10层) 2002年建板楼,844,65391,2020.04.27,yangpu,l3
佳龙花园 3室2厅 120.89平米,中楼层(共12层) 2004年建板楼,955,78998,2020.03.20,yangpu,l3
文化佳园 3室2厅 126.61平米,中楼层(共9层) 2002年建板楼,995,78588,2020.03.16,yangpu,l3
同济北苑 3室2厅 114.03平米,高楼层(共9层) 2000年建板楼,805,70596,2020.03.12,yangpu,l3
建德国际公寓 3室2厅 120.11平米,低楼层(共12层) 2007年建板楼,965,80344,2019.12.22,yangpu,l3
新江浦公寓 4室2厅 127.7平米,高楼层(共6层) 1997年建板楼,885,69304,2021.05.22,yangpu,l4
明和苑 4室2厅 116平米,高楼层(共11层) 2003年建板楼,941,81078,2020.07.10,yangpu,l4
佳龙花园 4室2厅 126.65平米,高楼层(共11层) 2004年建板楼,967,76353,2017.09.23,yangpu,l4
九龙仓玺园 2室2厅 133.14平米,低楼层(共13层) 2012年建板楼,960,72105,2016.11.26,yangpu,l2
君裕公寓 3室2厅 139.95平米,中楼层(共6层) 1999年建板楼,910,65024,2021.05.25,yangpu,l3
双阳公寓 3室2厅 134.5平米,高楼层(共14层) 2001年建板楼,809,60148,2021.03.07,yangpu,l3
皇朝新城 3室2厅 136.1平米,高楼层(共28层) 2002年建塔楼,808,59369,2021.01.18,yangpu,l3
莱茵半岛 3室2厅 130.38平米,高楼层(共10层) 2002年建板楼,958,73478,2021.01.18,yangpu,l3
文化花园园中苑 3室2厅 132.51平米,低楼层(共11层) 2001年建板楼,942,71089,2020.12.31,yangpu,l3
英达苑 3室2厅 133.71平米,中楼层(共18层) 2004年建板楼,930,69554,2020.11.19,yangpu,l3
香阁丽苑 3室2厅 147.68平米,低楼层(共7层) 2004年建板楼,880,59589,2020.11.03,yangpu,l3
文化花园香榭丽苑 3室2厅 136.24平米,中楼层(共11层) 2002年建板楼,937,68776,2020.10.25,yangpu,l3
大运盛城 3室2厅 149.76平米,高楼层(共16层) 2001年建板楼,990,66106,2020.10.22,yangpu,l3
望春都市家园 3室2厅 133.72平米,中楼层(共9层) 1999年建板楼,850,63566,2020.10.10,yangpu,l3
文化花园园中苑 3室2厅 134.41平米,中楼层(共11层) 2001年建板楼,960,71424,2020.07.08,yangpu,l3
华元豪庭 3室2厅 143平米,低楼层(共30层) 2004年建板楼,900,62938,2020.07.02,yangpu,l3
韵都城 3室2厅 134.31平米,高楼层(共17层) 2007年建板楼,960,71477,2020.06.30,yangpu,l3
海尚佳园 3室2厅 140.8平米,低楼层(共11层) 2006年建板楼,988,70171,2020.06.15,yangpu,l3
嘉禄新苑 3室2厅 134.85平米,低楼层(共11层) 2003年建板楼,870,64517,2020.05.24,yangpu,l3
明和苑 3室2厅 141.37平米,中楼层(共12层) 2003年建板楼,920,65078,2020.05.17,yangpu,l3
兰馨雅苑 3室2厅 132.73平米,低楼层(共10层) 2003年建板楼,880,66301,2020.05.16,yangpu,l3
莱茵半岛 3室2厅 131.12平米,中楼层(共8层) 2002年建板楼,837,63835,2020.05.03,yangpu,l3
平盛苑 3室2厅 146.16平米,中楼层(共11层) 2004年建板楼,954,65271,2020.04.12,yangpu,l3
华升新苑 3室2厅 141.25平米,低楼层(共13层) 2005年建板楼,945,66903,2020.03.23,yangpu,l3
平盛苑 3室2厅 146.16平米,高楼层(共11层) 2004年建板楼,960,65682,2020.03.23,yangpu,l3
东方锦园 3室2厅 137.4平米,低楼层(共9层) 2006年建板楼,861,62664,2020.03.22,yangpu,l3
耀浦苑 3室2厅 144.29平米,低楼层(共7层) 1999年建板楼,870,60296,2020.01.14,yangpu,l3
圣骊河滨苑 3室2厅 132.98平米,高楼层(共22层) 2009年建板楼,935,70312,2020.01.05,yangpu,l3
文化花园香榭丽苑 3室2厅 142.85平米,高楼层(共11层) 1999年建板楼,823,57613,2019.12.31,yangpu,l3
新江湾城雍景苑 3室2厅 136.22平米,中楼层(共11层) 2006年建板楼,970,71209,2019.12.26,yangpu,l3
文化佳园 3室2厅 137.86平米,低楼层(共18层) 2002年建板楼,930,67460,2019.12.16,yangpu,l3
上海大花园 3室2厅 139.83平米,中楼层(共11层) 2001年建板楼,870,62219,2019.11.06,yangpu,l3
文化花园明珠苑 3室2厅 139.39平米,低楼层(共12层) 2001年建板楼,830,59546,2019.10.14,yangpu,l3
现代星洲城 3室2厅 132.4平米,高楼层(共18层) 2003年建板楼,975,73641,2019.09.29,yangpu,l3
银叶苑 4室3厅 146.65平米,高楼层(共7层) 2001年建板楼,978,66690,2021.10.10,yangpu,l4
莱茵半岛 4室2厅 146.22平米,中楼层(共7层) 2002年建板楼,835,57106,2019.08.28,yangpu,l4
公园3000黄兴花园 4室2厅 145.69平米,低楼层(共4层) 2003年建板楼,900,61776,2019.01.07,yangpu,l4
韵都城 5室3厅 134.51平米,高楼层(共14层) 2003年建板楼,835,62078,2016.10.31,yangpu,l5
创智坊(公寓) 2室2厅 157.29平米,中楼层(共8层) 2006年建板楼,918,58364,2018.11.10,yangpu,l2
九龙仓玺园 2室2厅 151.4平米,低楼层(共13层) 2012年建板楼,920,60767,2016.05.31,yangpu,l2
九龙仓玺园 2室2厅 151.88平米,低楼层(共12层) 2012年建板楼,805,53003,2015.12.18,yangpu,l2
东方蓝海国际广场 5房间2卫 191.81平米,高楼层(共24层) 2013年建塔楼,865,45097,2021.08.23,yangpu,l3
国富苑 3室2厅 154.32平米,高楼层(共24层) 2000年建塔楼,806,52230,2020.10.19,yangpu,l3
文化花园清华苑 3室2厅 155.57平米,中楼层(共11层) 2000年建板楼,950,61066,2020.09.10,yangpu,l3
浣纱四村 3室2厅 162.53平米,高楼层(共6层) 1996年建板楼,838,51560,2020.07.27,yangpu,l3
九州公寓 3室2厅 154.11平米,中楼层(共19层) 1996年建塔楼,808,52431,2020.04.29,yangpu,l3
上海大花园 3室2厅 151.96平米,中楼层(共18层) 2003年建板楼,965,63504,2019.11.04,yangpu,l3
文化花园清华苑 3室2厅 156.24平米,高楼层(共10层) 2000年建板楼,910,58244,2019.03.18,yangpu,l3
创智坊(公寓) 3室2厅 155.95平米,中楼层(共8层) 2006年建板楼,950,60917,2018.09.25,yangpu,l3
文化花园园中苑 3室2厅 169.19平米,低楼层(共11层) 2001年建板塔结合,970,57332,2018.05.26,yangpu,l3
国中公寓 3室2厅 195.95平米,中楼层(共28层) 1998年建塔楼,850,43379,2017.04.08,yangpu,l3
上海大花园 3室2厅 168.55平米,低楼层(共23层) 2004年建板楼,995,59033,2016.12.11,yangpu,l3
仁和苑 3室2厅 162.56平米,低楼层(共12层) 1999年建板楼,905,55672,2016.10.16,yangpu,l3
仁和苑 3室2厅 170.17平米,中楼层(共5层) 1998年建板楼,932,54769,2016.09.30,yangpu,l3
国中公寓 3室2厅 198.51平米,中楼层(共25层) 1998年建塔楼,850,42820,2016.09.12,yangpu,l3
佳泰花园 3室2厅 153.59平米,高楼层(共6层) 2001年建板楼,875,56970,2016.08.04,yangpu,l3
黄兴绿园 3室3厅 158.25平米,高楼层(共12层) 2004年建板楼,963,60854,2016.07.30,yangpu,l3
东森花园 3室2厅 152.47平米,高楼层(共10层) 2007年建板楼,872,57192,2016.07.24,yangpu,l3
加州水郡 3室2厅 162.12平米,低楼层(共16层) 2010年建板楼,930,57365,2016.05.19,yangpu,l3
祥生御江湾(公寓) 3室2厅 185.18平米,中楼层(共7层) 2012年建板楼,960,51842,2016.04.02,yangpu,l3
上海大花园 3室2厅 169.41平米,高楼层(共23层) 2004年建板楼,950,56077,2016.03.25,yangpu,l3
加州水郡 3室2厅 165.17平米,低楼层(共19层) 2010年建板楼,920,55701,2016.03.22,yangpu,l3
加州水郡 3室2厅 162.16平米,低楼层(共19层) 2010年建板楼,950,58585,2016.03.15,yangpu,l3
创智坊(公寓) 3室2厅 158.42平米,中楼层(共12层) 2010年建板楼,970,61230,2016.03.10,yangpu,l3
华润置地橡树湾 3室2厅 167.23平米,低楼层(共18层) 2012年建板楼,894,53460,2016.01.15,yangpu,l3
九龙仓玺园 3室2厅 173.99平米,低楼层(共10层) 2012年建板楼,850,48854,2016.01.11,yangpu,l3
华润置地橡树湾 3室2厅 173.55平米,中楼层(共13层) 2010年建板楼,925,53299,2016.01.10,yangpu,l3
泰宝华庭(公寓) 3室1厅 181.07平米,低楼层(共8层) 2011年建板楼,830,45839,2016.01.05,yangpu,l3
华润置地橡树湾 3室2厅 166.82平米,中楼层(共18层) 2012年建板楼,938,56229,2015.12.30,yangpu,l3
尚浦名邸 3室2厅 195.51平米,低楼层(共17层) 2014年建板楼,920,47057,2015.12.27,yangpu,l3
新翔公寓 4室2厅 237.89平米,低楼层(共18层) 1997年建塔楼,803,33756,2021.09.14,yangpu,l4
益民小区 4室3厅 165.68平米,高楼层(共14层) 2004年建板楼,960,57944,2020.12.16,yangpu,l4
工农四村联银公寓 4室2厅 159.08平米,高楼层(共6层) 1999年建板楼,848,53307,2020.12.08,yangpu,l4
莱茵半岛 4室2厅 156.23平米,高楼层(共9层) 2002年建板楼,999,63945,2020.10.11,yangpu,l4
大运盛城 4室2厅 170.92平米,高楼层(共6层) 2000年建板楼,970,56752,2020.07.05,yangpu,l4
文化花园香榭丽苑 4室2厅 151.57平米,高楼层(共6层) 1999年建板楼,850,56080,2020.07.03,yangpu,l4
文化花园香榭丽苑 4室2厅 155.92平米,中楼层(共11层) 1999年建板楼,865,55478,2019.08.28,yangpu,l4
莱茵半岛 4室2厅 158.15平米,中楼层(共9层) 2002年建板楼,930,58805,2019.06.11,yangpu,l4
君叶公寓 4室2厅 168.1平米,高楼层(共6层) 1998年建板楼,860,51161,2019.05.06,yangpu,l4
文化花园香榭丽苑 4室2厅 155.92平米,低楼层(共11层) 1999年建板楼,810,51950,2018.10.31,yangpu,l4
三湘世纪花城 4室2厅 166.36平米,高楼层(共6层) 2002年建板楼,980,58909,2018.04.09,yangpu,l4
佳泰花园 4室2厅 153.59平米,高楼层(共6层) 2001年建板楼,894,58207,2018.02.03,yangpu,l4
文化花园香榭丽苑 4室2厅 187.95平米,高楼层(共11层) 1999年建板楼,980,52142,2017.03.17,yangpu,l4
